date,EURUSD,GOLD,HYG,LQD,QQQ,SPY,US10Y_YIELD,US2Y_YIELD,US30Y_YIELD,USDJPY
2025-01-24,0.0,0.1076126603395301,0.1076126603395301,0.1076126603395301,-0.1076126603395301,0.1076126603395301,-0.1076126603395301,0.1076126603395301,-0.1076126603395301,0.0
2025-01-27,0.0,0.10613316763764237,0.10613316763764237,0.10613316763764237,-0.10613316763764237,0.10613316763764237,-0.10613316763764237,0.10613316763764237,-0.10613316763764237,0.0
2025-01-28,0.0,0.11648502132451205,0.11648502132451205,0.11648502132451205,-0.11648502132451205,0.11648502132451205,-0.11648502132451205,0.11648502132451205,-0.11648502132451205,0.0
2025-01-29,0.0,-0.10622979324717399,-0.10622979324717399,-0.10622979324717399,0.10622979324717399,-0.10622979324717399,0.10622979324717399,-0.10622979324717399,0.10622979324717399,0.0
2025-01-30,0.0,-0.0932220299941296,-0.0932220299941296,-0.0932220299941296,0.0932220299941296,-0.0932220299941296,0.0932220299941296,-0.0932220299941296,0.0932220299941296,0.0
2025-01-31,0.0,0.10683714894335142,0.10683714894335142,0.10683714894335142,-0.10683714894335142,0.10683714894335142,-0.10683714894335142,0.10683714894335142,-0.10683714894335142,0.0
2025-02-03,0.0,-0.10082620904187582,-0.10082620904187582,-0.10082620904187582,0.10082620904187582,-0.10082620904187582,-0.10082620904187582,0.10082620904187582,-0.10082620904187582,0.0
2025-02-04,0.0,0.10868266663537815,0.10868266663537815,0.10868266663537815,-0.10868266663537815,0.10868266663537815,-0.10868266663537815,0.10868266663537815,-0.10868266663537815,0.0
2025-02-05,0.0,-0.09758635729033736,-0.09758635729033736,-0.09758635729033736,0.09758635729033736,-0.09758635729033736,0.09758635729033736,-0.09758635729033736,0.09758635729033736,0.0
2025-02-06,0.0,0.10480865583293163,0.10480865583293163,0.10480865583293163,-0.10480865583293163,0.10480865583293163,-0.10480865583293163,0.10480865583293163,-0.10480865583293163,0.0
2025-02-07,0.0,-0.09751100672765983,-0.09751100672765983,-0.09751100672765983,0.09751100672765983,-0.09751100672765983,0.09751100672765983,-0.09751100672765983,0.09751100672765983,0.0
2025-02-10,0.0,-0.0993707909736207,-0.0993707909736207,-0.0993707909736207,0.0993707909736207,-0.0993707909736207,0.0993707909736207,-0.0993707909736207,0.0993707909736207,0.0
2025-02-11,0.0,-0.10454824270583322,-0.10454824270583322,-0.10454824270583322,0.10454824270583322,-0.10454824270583322,0.10454824270583322,-0.10454824270583322,0.10454824270583322,0.0
2025-02-12,0.0,-0.09923317158133796,-0.09923317158133796,-0.09923317158133796,0.09923317158133796,-0.09923317158133796,-0.09923317158133796,0.09923317158133796,-0.09923317158133796,0.0
2025-02-13,0.0,0.10071472458157898,0.10071472458157898,0.10071472458157898,-0.10071472458157898,0.10071472458157898,-0.10071472458157898,0.10071472458157898,-0.10071472458157898,0.0
2025-02-14,0.0,0.10864563731831939,0.10864563731831939,0.10864563731831939,-0.10864563731831939,0.10864563731831939,-0.10864563731831939,0.10864563731831939,-0.10864563731831939,0.0
2025-02-17,0.0,-0.09915554161803855,-0.09915554161803855,-0.09915554161803855,0.09915554161803855,-0.09915554161803855,0.09915554161803855,-0.09915554161803855,0.09915554161803855,0.0
2025-02-18,0.0,0.10378424102519182,0.10378424102519182,0.10378424102519182,-0.10378424102519182,0.10378424102519182,-0.10378424102519182,0.10378424102519182,-0.10378424102519182,0.0
2025-02-19,0.0,0.11219712961652763,0.11219712961652763,0.11219712961652763,-0.11219712961652763,0.11219712961652763,-0.11219712961652763,0.11219712961652763,-0.11219712961652763,0.0
2025-02-20,0.0,-0.10595685487094397,-0.10595685487094397,-0.10595685487094397,0.10595685487094397,-0.10595685487094397,0.10595685487094397,-0.10595685487094397,0.10595685487094397,0.0
2025-02-21,0.0,0.10607957901281855,0.10607957901281855,0.10607957901281855,-0.10607957901281855,0.10607957901281855,-0.10607957901281855,0.10607957901281855,-0.10607957901281855,0.0
2025-02-24,0.0,-0.09602170749280708,-0.09602170749280708,-0.09602170749280708,0.09602170749280708,-0.09602170749280708,0.09602170749280708,-0.09602170749280708,0.09602170749280708,0.0
2025-02-25,0.0,0.11755547443765346,0.11755547443765346,0.11755547443765346,-0.11755547443765346,0.11755547443765346,-0.11755547443765346,0.11755547443765346,-0.11755547443765346,0.0
2025-02-26,0.0,-0.11018728031899273,-0.11018728031899273,-0.11018728031899273,0.11018728031899273,-0.11018728031899273,-0.11018728031899273,0.11018728031899273,-0.11018728031899273,0.0
2025-02-27,0.0,-0.10602999421533618,-0.10602999421533618,-0.10602999421533618,0.10602999421533618,-0.10602999421533618,0.10602999421533618,-0.10602999421533618,0.10602999421533618,0.0
2025-02-28,0.0,-0.08600680695654445,-0.08600680695654445,-0.08600680695654445,0.08600680695654445,-0.08600680695654445,0.08600680695654445,-0.08600680695654445,0.08600680695654445,0.0
2025-03-03,0.0,0.11092735946226517,0.11092735946226517,0.11092735946226517,-0.11092735946226517,0.11092735946226517,-0.11092735946226517,0.11092735946226517,-0.11092735946226517,0.0
2025-03-04,0.0,0.1027216158881101,0.1027216158881101,0.1027216158881101,-0.1027216158881101,0.1027216158881101,-0.1027216158881101,0.1027216158881101,-0.1027216158881101,0.0
2025-03-05,0.0,-0.1018278288865882,-0.1018278288865882,-0.1018278288865882,0.1018278288865882,-0.1018278288865882,0.1018278288865882,-0.1018278288865882,0.1018278288865882,0.0
2025-03-06,0.0,0.11193291660986364,0.11193291660986364,0.11193291660986364,-0.11193291660986364,0.11193291660986364,-0.11193291660986364,0.11193291660986364,-0.11193291660986364,0.0
2025-03-07,0.0,0.11324263585529244,0.11324263585529244,0.11324263585529244,-0.11324263585529244,0.11324263585529244,-0.11324263585529244,0.11324263585529244,-0.11324263585529244,0.0
2025-03-10,0.0,-0.10619327439734864,-0.10619327439734864,-0.10619327439734864,0.10619327439734864,-0.10619327439734864,0.10619327439734864,-0.10619327439734864,0.10619327439734864,0.0
2025-03-11,0.0,-0.09538962684323496,-0.09538962684323496,-0.09538962684323496,0.09538962684323496,-0.09538962684323496,0.09538962684323496,-0.09538962684323496,0.09538962684323496,0.0
2025-03-12,0.0,0.10332837584002708,0.10332837584002708,0.10332837584002708,-0.10332837584002708,0.10332837584002708,-0.10332837584002708,0.10332837584002708,-0.10332837584002708,0.0
2025-03-13,0.0,0.11638334596631666,0.11638334596631666,0.11638334596631666,-0.11638334596631666,0.11638334596631666,-0.11638334596631666,0.11638334596631666,-0.11638334596631666,0.0
2025-03-14,0.0,-0.10021425373368945,-0.10021425373368945,-0.10021425373368945,0.10021425373368945,-0.10021425373368945,0.10021425373368945,-0.10021425373368945,0.10021425373368945,0.0
2025-03-17,0.0,0.09717940420326873,0.09717940420326873,0.09717940420326873,-0.09717940420326873,0.09717940420326873,-0.09717940420326873,0.09717940420326873,-0.09717940420326873,0.0
2025-03-18,0.0,-0.10257064439899646,-0.10257064439899646,-0.10257064439899646,0.10257064439899646,-0.10257064439899646,0.10257064439899646,-0.10257064439899646,0.10257064439899646,0.0
2025-03-19,0.0,-0.10961800494036339,-0.10961800494036339,-0.10961800494036339,0.10961800494036339,-0.10961800494036339,0.10961800494036339,-0.10961800494036339,0.10961800494036339,0.0
2025-03-20,0.0,0.10319266773845218,0.10319266773845218,0.10319266773845218,-0.10319266773845218,0.10319266773845218,-0.10319266773845218,0.10319266773845218,-0.10319266773845218,0.0
2025-03-21,0.0,0.11014973855791724,0.11014973855791724,0.11014973855791724,-0.11014973855791724,0.11014973855791724,-0.11014973855791724,0.11014973855791724,-0.11014973855791724,0.0
2025-03-24,0.0,-0.09341853520243963,-0.09341853520243963,-0.09341853520243963,0.09341853520243963,-0.09341853520243963,0.09341853520243963,-0.09341853520243963,0.09341853520243963,0.0
2025-03-25,0.0,-0.10045383855063167,-0.10045383855063167,-0.10045383855063167,0.10045383855063167,-0.10045383855063167,0.10045383855063167,-0.10045383855063167,0.10045383855063167,0.0
2025-03-26,0.0,0.11446696025650431,0.11446696025650431,0.11446696025650431,-0.11446696025650431,0.11446696025650431,-0.11446696025650431,0.11446696025650431,-0.11446696025650431,0.0
2025-03-27,0.0,0.11001040202452131,0.11001040202452131,0.11001040202452131,-0.11001040202452131,0.11001040202452131,-0.11001040202452131,0.11001040202452131,-0.11001040202452131,0.0
2025-03-28,0.0,-0.10288647693140532,-0.10288647693140532,-0.10288647693140532,0.10288647693140532,-0.10288647693140532,0.10288647693140532,-0.10288647693140532,0.10288647693140532,0.0
2025-03-31,0.0,-0.10467455714033533,-0.10467455714033533,-0.10467455714033533,0.10467455714033533,-0.10467455714033533,0.10467455714033533,-0.10467455714033533,0.10467455714033533,0.0
2025-04-01,0.0,0.10303144715607387,0.10303144715607387,0.10303144715607387,-0.10303144715607387,0.10303144715607387,-0.10303144715607387,0.10303144715607387,-0.10303144715607387,0.0
2025-04-02,0.0,-0.10008855066800756,-0.10008855066800756,-0.10008855066800756,0.10008855066800756,-0.10008855066800756,0.10008855066800756,-0.10008855066800756,0.10008855066800756,0.0
2025-04-03,0.0,-0.10770308658317679,-0.10770308658317679,-0.10770308658317679,0.10770308658317679,-0.10770308658317679,0.10770308658317679,-0.10770308658317679,0.10770308658317679,0.0
2025-04-04,0.0,0.10542428168968386,0.10542428168968386,0.10542428168968386,-0.10542428168968386,0.10542428168968386,-0.10542428168968386,0.10542428168968386,-0.10542428168968386,0.0
2025-04-07,0.0,0.11212587482026377,0.11212587482026377,0.11212587482026377,-0.11212587482026377,0.11212587482026377,-0.11212587482026377,0.11212587482026377,-0.11212587482026377,0.0
2025-04-08,0.0,0.11241191679767946,0.11241191679767946,0.11241191679767946,-0.11241191679767946,0.11241191679767946,-0.11241191679767946,0.11241191679767946,-0.11241191679767946,0.0
2025-04-09,0.0,0.10502903844614031,0.10502903844614031,0.10502903844614031,-0.10502903844614031,0.10502903844614031,-0.10502903844614031,0.10502903844614031,-0.10502903844614031,0.0
2025-04-10,0.0,-0.10605121611632305,-0.10605121611632305,-0.10605121611632305,0.10605121611632305,-0.10605121611632305,0.10605121611632305,-0.10605121611632305,0.10605121611632305,0.0
2025-04-11,0.0,0.1174255715916556,0.1174255715916556,0.1174255715916556,-0.1174255715916556,0.1174255715916556,-0.1174255715916556,0.1174255715916556,-0.1174255715916556,0.0
2025-04-14,0.0,-0.10857001736794425,-0.10857001736794425,-0.10857001736794425,0.10857001736794425,-0.10857001736794425,-0.10857001736794425,0.10857001736794425,-0.10857001736794425,0.0
2025-04-15,0.0,-0.10842117240011853,-0.10842117240011853,-0.10842117240011853,0.10842117240011853,-0.10842117240011853,0.10842117240011853,-0.10842117240011853,0.10842117240011853,0.0
2025-04-16,0.0,-0.0994590544573204,-0.0994590544573204,-0.0994590544573204,0.0994590544573204,-0.0994590544573204,0.0994590544573204,-0.0994590544573204,0.0994590544573204,0.0
2025-04-17,0.0,-0.11516538931888942,-0.11516538931888942,-0.11516538931888942,0.11516538931888942,-0.11516538931888942,0.11516538931888942,-0.11516538931888942,0.11516538931888942,0.0
2025-04-18,0.0,0.10918949854075528,0.10918949854075528,0.10918949854075528,-0.10918949854075528,0.10918949854075528,-0.10918949854075528,0.10918949854075528,-0.10918949854075528,0.0
2025-04-21,0.0,0.10318179403669231,0.10318179403669231,0.10318179403669231,-0.10318179403669231,0.10318179403669231,-0.10318179403669231,0.10318179403669231,-0.10318179403669231,0.0
2025-04-22,0.0,-0.09691790860281313,-0.09691790860281313,-0.09691790860281313,0.09691790860281313,-0.09691790860281313,0.09691790860281313,-0.09691790860281313,0.09691790860281313,0.0
2025-04-23,0.0,-0.1006662662888992,-0.1006662662888992,-0.1006662662888992,0.1006662662888992,-0.1006662662888992,0.1006662662888992,-0.1006662662888992,0.1006662662888992,0.0
2025-04-24,0.0,0.09111838909502526,0.09111838909502526,0.09111838909502526,-0.09111838909502526,0.09111838909502526,-0.09111838909502526,0.09111838909502526,-0.09111838909502526,0.0
2025-04-25,0.0,-0.09332777632566472,-0.09332777632566472,-0.09332777632566472,0.09332777632566472,-0.09332777632566472,0.09332777632566472,-0.09332777632566472,0.09332777632566472,0.0
2025-04-28,0.0,-0.10290999952650692,-0.10290999952650692,-0.10290999952650692,0.10290999952650692,-0.10290999952650692,0.10290999952650692,-0.10290999952650692,0.10290999952650692,0.0
2025-04-29,0.0,-0.10829160348158899,-0.10829160348158899,-0.10829160348158899,0.10829160348158899,-0.10829160348158899,0.10829160348158899,-0.10829160348158899,0.10829160348158899,0.0
2025-04-30,0.0,-0.11551802081335182,-0.11551802081335182,-0.11551802081335182,0.11551802081335182,-0.11551802081335182,0.11551802081335182,-0.11551802081335182,0.11551802081335182,0.0
2025-05-01,0.0,-0.11430564702203266,-0.11430564702203266,-0.11430564702203266,0.11430564702203266,-0.11430564702203266,0.11430564702203266,-0.11430564702203266,0.11430564702203266,0.0
2025-05-02,0.0,-0.0905270971281648,-0.0905270971281648,-0.0905270971281648,0.0905270971281648,-0.0905270971281648,0.0905270971281648,-0.0905270971281648,0.0905270971281648,0.0
2025-05-05,0.0,-0.10984223863748145,-0.10984223863748145,-0.10984223863748145,0.10984223863748145,-0.10984223863748145,0.10984223863748145,-0.10984223863748145,0.10984223863748145,0.0
2025-05-06,0.0,0.11370109463910116,0.11370109463910116,0.11370109463910116,-0.11370109463910116,0.11370109463910116,-0.11370109463910116,0.11370109463910116,-0.11370109463910116,0.0
2025-05-07,0.0,0.11278959894061208,0.11278959894061208,0.11278959894061208,-0.11278959894061208,0.11278959894061208,-0.11278959894061208,0.11278959894061208,-0.11278959894061208,0.0
2025-05-08,0.0,-0.09429633167367005,-0.09429633167367005,-0.09429633167367005,0.09429633167367005,-0.09429633167367005,0.09429633167367005,-0.09429633167367005,0.09429633167367005,0.0
2025-05-09,0.0,-0.10327194221029004,-0.10327194221029004,-0.10327194221029004,0.10327194221029004,-0.10327194221029004,0.10327194221029004,-0.10327194221029004,0.10327194221029004,0.0
2025-05-12,0.0,-0.09758293605238764,-0.09758293605238764,-0.09758293605238764,0.09758293605238764,-0.09758293605238764,0.09758293605238764,-0.09758293605238764,0.09758293605238764,0.0
2025-05-13,0.0,0.11362597569361323,0.11362597569361323,0.11362597569361323,-0.11362597569361323,0.11362597569361323,-0.11362597569361323,0.11362597569361323,-0.11362597569361323,0.0
2025-05-14,0.0,-0.09778337286740009,-0.09778337286740009,-0.09778337286740009,0.09778337286740009,-0.09778337286740009,0.09778337286740009,-0.09778337286740009,0.09778337286740009,0.0
2025-05-15,0.0,-0.11378408552726028,-0.11378408552726028,-0.11378408552726028,0.11378408552726028,-0.11378408552726028,0.11378408552726028,-0.11378408552726028,0.11378408552726028,0.0
2025-05-16,0.0,0.10375019854346802,0.10375019854346802,0.10375019854346802,-0.10375019854346802,0.10375019854346802,-0.10375019854346802,0.10375019854346802,-0.10375019854346802,0.0
2025-05-19,0.0,0.09912020428936011,0.09912020428936011,0.09912020428936011,-0.09912020428936011,0.09912020428936011,-0.09912020428936011,0.09912020428936011,-0.09912020428936011,0.0
2025-05-20,0.0,0.1106031536544711,0.1106031536544711,0.1106031536544711,-0.1106031536544711,0.1106031536544711,-0.1106031536544711,0.1106031536544711,-0.1106031536544711,0.0
2025-05-21,0.0,0.10158883565269505,0.10158883565269505,0.10158883565269505,-0.10158883565269505,0.10158883565269505,-0.10158883565269505,0.10158883565269505,-0.10158883565269505,0.0
2025-05-22,0.0,0.11559087747112325,0.11559087747112325,0.11559087747112325,-0.11559087747112325,0.11559087747112325,-0.11559087747112325,0.11559087747112325,-0.11559087747112325,0.0
2025-05-23,0.0,0.10531345040202106,0.10531345040202106,0.10531345040202106,-0.10531345040202106,0.10531345040202106,-0.10531345040202106,0.10531345040202106,-0.10531345040202106,0.0
2025-05-26,0.0,-0.11760696472907108,-0.11760696472907108,-0.11760696472907108,0.11760696472907108,-0.11760696472907108,-0.11760696472907108,0.11760696472907108,-0.11760696472907108,0.0
2025-05-27,0.0,-0.09251397475459072,-0.09251397475459072,-0.09251397475459072,0.09251397475459072,-0.09251397475459072,0.09251397475459072,-0.09251397475459072,0.09251397475459072,0.0
2025-05-28,0.0,-0.11698817667698709,-0.11698817667698709,-0.11698817667698709,0.11698817667698709,-0.11698817667698709,0.11698817667698709,-0.11698817667698709,0.11698817667698709,0.0
2025-05-29,0.0,-0.10256702648145649,-0.10256702648145649,-0.10256702648145649,0.10256702648145649,-0.10256702648145649,0.10256702648145649,-0.10256702648145649,0.10256702648145649,0.0
2025-05-30,0.0,-0.1033635503437912,-0.1033635503437912,-0.1033635503437912,0.1033635503437912,-0.1033635503437912,0.1033635503437912,-0.1033635503437912,0.1033635503437912,0.0
2025-06-02,0.0,0.11537455429914067,0.11537455429914067,0.11537455429914067,-0.11537455429914067,0.11537455429914067,-0.11537455429914067,0.11537455429914067,-0.11537455429914067,0.0
2025-06-03,0.0,0.10408093064220593,0.10408093064220593,0.10408093064220593,-0.10408093064220593,0.10408093064220593,-0.10408093064220593,0.10408093064220593,-0.10408093064220593,0.0
2025-06-04,0.0,-0.10374810560605315,-0.10374810560605315,-0.10374810560605315,0.10374810560605315,-0.10374810560605315,0.10374810560605315,-0.10374810560605315,0.10374810560605315,0.0
2025-06-05,0.0,-0.10343474477809422,-0.10343474477809422,-0.10343474477809422,0.10343474477809422,-0.10343474477809422,0.10343474477809422,-0.10343474477809422,0.10343474477809422,0.0
2025-06-06,0.0,-0.10826643656618141,-0.10826643656618141,-0.10826643656618141,0.10826643656618141,-0.10826643656618141,0.10826643656618141,-0.10826643656618141,0.10826643656618141,0.0
2025-06-09,0.0,0.10955493190771258,0.10955493190771258,0.10955493190771258,-0.10955493190771258,0.10955493190771258,-0.10955493190771258,0.10955493190771258,-0.10955493190771258,0.0
2025-06-10,0.0,0.10637326355558739,0.10637326355558739,0.10637326355558739,-0.10637326355558739,0.10637326355558739,-0.10637326355558739,0.10637326355558739,-0.10637326355558739,0.0
2025-06-11,0.0,0.0929705394765232,0.0929705394765232,0.0929705394765232,-0.0929705394765232,0.0929705394765232,-0.0929705394765232,0.0929705394765232,-0.0929705394765232,0.0
2025-06-12,0.0,-0.10430816358620461,-0.10430816358620461,-0.10430816358620461,0.10430816358620461,-0.10430816358620461,0.10430816358620461,-0.10430816358620461,0.10430816358620461,0.0
2025-06-13,0.0,-0.09793567843951947,-0.09793567843951947,-0.09793567843951947,0.09793567843951947,-0.09793567843951947,0.09793567843951947,-0.09793567843951947,0.09793567843951947,0.0
2025-06-16,0.0,-0.09505913200217564,-0.09505913200217564,-0.09505913200217564,0.09505913200217564,-0.09505913200217564,0.09505913200217564,-0.09505913200217564,0.09505913200217564,0.0
2025-06-17,0.0,0.10110571229848672,0.10110571229848672,0.10110571229848672,-0.10110571229848672,0.10110571229848672,-0.10110571229848672,0.10110571229848672,-0.10110571229848672,0.0
2025-06-18,0.0,-0.10808483934828278,-0.10808483934828278,-0.10808483934828278,0.10808483934828278,-0.10808483934828278,0.10808483934828278,-0.10808483934828278,0.10808483934828278,0.0
2025-06-19,0.0,0.11330318936112967,0.11330318936112967,0.11330318936112967,-0.11330318936112967,0.11330318936112967,-0.11330318936112967,0.11330318936112967,-0.11330318936112967,0.0
2025-06-20,0.0,-0.10602919850852875,-0.10602919850852875,-0.10602919850852875,0.10602919850852875,-0.10602919850852875,0.10602919850852875,-0.10602919850852875,0.10602919850852875,0.0
2025-06-23,0.0,0.1062017706688588,0.1062017706688588,0.1062017706688588,-0.1062017706688588,0.1062017706688588,-0.1062017706688588,0.1062017706688588,-0.1062017706688588,0.0
2025-06-24,0.0,0.12011791099720516,0.12011791099720516,0.12011791099720516,-0.12011791099720516,0.12011791099720516,-0.12011791099720516,0.12011791099720516,-0.12011791099720516,0.0
2025-06-25,0.0,-0.08038627976533469,-0.08038627976533469,-0.08038627976533469,0.08038627976533469,-0.08038627976533469,0.08038627976533469,-0.08038627976533469,0.08038627976533469,0.0
2025-06-26,0.0,-0.09603008919225675,-0.09603008919225675,-0.09603008919225675,0.09603008919225675,-0.09603008919225675,0.09603008919225675,-0.09603008919225675,0.09603008919225675,0.0
2025-06-27,0.0,0.10219568469335712,0.10219568469335712,0.10219568469335712,-0.10219568469335712,0.10219568469335712,-0.10219568469335712,0.10219568469335712,-0.10219568469335712,0.0
2025-06-30,0.0,0.11087097003110877,0.11087097003110877,0.11087097003110877,-0.11087097003110877,0.11087097003110877,-0.11087097003110877,0.11087097003110877,-0.11087097003110877,0.0
2025-07-01,0.0,0.09500260630128034,0.09500260630128034,0.09500260630128034,-0.09500260630128034,0.09500260630128034,0.09500260630128034,-0.09500260630128034,0.09500260630128034,0.0
2025-07-02,0.0,-0.10152521521048957,-0.10152521521048957,-0.10152521521048957,0.10152521521048957,-0.10152521521048957,0.10152521521048957,-0.10152521521048957,0.10152521521048957,0.0
2025-07-03,0.0,-0.10458854963330146,-0.10458854963330146,-0.10458854963330146,0.10458854963330146,-0.10458854963330146,-0.10458854963330146,0.10458854963330146,-0.10458854963330146,0.0
2025-07-04,0.0,-0.10695629678047568,-0.10695629678047568,-0.10695629678047568,0.10695629678047568,-0.10695629678047568,0.10695629678047568,-0.10695629678047568,0.10695629678047568,0.0
2025-07-07,0.0,-0.1111344520726942,-0.1111344520726942,-0.1111344520726942,0.1111344520726942,-0.1111344520726942,0.1111344520726942,-0.1111344520726942,0.1111344520726942,0.0
2025-07-08,0.0,-0.1073403658467338,-0.1073403658467338,-0.1073403658467338,0.1073403658467338,-0.1073403658467338,-0.1073403658467338,0.1073403658467338,-0.1073403658467338,0.0
2025-07-09,0.0,0.0972761617495646,0.0972761617495646,0.0972761617495646,-0.0972761617495646,0.0972761617495646,-0.0972761617495646,0.0972761617495646,-0.0972761617495646,0.0
2025-07-10,0.0,0.11064625628442018,0.11064625628442018,0.11064625628442018,-0.11064625628442018,0.11064625628442018,-0.11064625628442018,0.11064625628442018,-0.11064625628442018,0.0
2025-07-11,0.0,-0.11124888585253204,-0.11124888585253204,-0.11124888585253204,0.11124888585253204,-0.11124888585253204,-0.11124888585253204,0.11124888585253204,-0.11124888585253204,0.0
2025-07-14,0.0,-0.11027231029799325,-0.11027231029799325,-0.11027231029799325,0.11027231029799325,-0.11027231029799325,0.11027231029799325,-0.11027231029799325,0.11027231029799325,0.0
2025-07-15,0.0,-0.10230100649761756,-0.10230100649761756,-0.10230100649761756,0.10230100649761756,-0.10230100649761756,0.10230100649761756,-0.10230100649761756,0.10230100649761756,0.0
2025-07-16,0.0,0.10780590855666068,0.10780590855666068,0.10780590855666068,-0.10780590855666068,0.10780590855666068,-0.10780590855666068,0.10780590855666068,-0.10780590855666068,0.0
2025-07-17,0.0,-0.11473181381404562,-0.11473181381404562,-0.11473181381404562,0.11473181381404562,-0.11473181381404562,0.11473181381404562,-0.11473181381404562,0.11473181381404562,0.0
2025-07-18,0.0,0.09298850900701164,0.09298850900701164,0.09298850900701164,-0.09298850900701164,0.09298850900701164,0.09298850900701164,-0.09298850900701164,0.09298850900701164,0.0
2025-07-21,0.0,-0.1022543215307667,-0.1022543215307667,-0.1022543215307667,0.1022543215307667,-0.1022543215307667,0.1022543215307667,-0.1022543215307667,0.1022543215307667,0.0
2025-07-22,0.0,-0.11704006693870664,-0.11704006693870664,-0.11704006693870664,0.11704006693870664,-0.11704006693870664,-0.11704006693870664,0.11704006693870664,-0.11704006693870664,0.0
2025-07-23,0.0,-0.11331310624976322,-0.11331310624976322,-0.11331310624976322,0.11331310624976322,-0.11331310624976322,-0.11331310624976322,0.11331310624976322,-0.11331310624976322,0.0
2025-07-24,0.0,0.10103628672380834,0.10103628672380834,0.10103628672380834,-0.10103628672380834,0.10103628672380834,-0.10103628672380834,0.10103628672380834,-0.10103628672380834,0.0
2025-07-25,0.0,-0.09327055710814608,-0.09327055710814608,-0.09327055710814608,0.09327055710814608,-0.09327055710814608,-0.09327055710814608,0.09327055710814608,-0.09327055710814608,0.0
2025-07-28,0.0,-0.10874686864565174,-0.10874686864565174,-0.10874686864565174,0.10874686864565174,-0.10874686864565174,0.10874686864565174,-0.10874686864565174,0.10874686864565174,0.0
2025-07-29,0.0,0.10197063782216964,0.10197063782216964,0.10197063782216964,-0.10197063782216964,0.10197063782216964,-0.10197063782216964,0.10197063782216964,-0.10197063782216964,0.0
2025-07-30,0.0,0.11108275429371753,0.11108275429371753,0.11108275429371753,-0.11108275429371753,0.11108275429371753,-0.11108275429371753,0.11108275429371753,-0.11108275429371753,0.0
2025-07-31,0.0,0.11139236599347119,0.11139236599347119,0.11139236599347119,-0.11139236599347119,0.11139236599347119,-0.11139236599347119,0.11139236599347119,-0.11139236599347119,0.0
2025-08-01,0.0,-0.10310429313709445,-0.10310429313709445,-0.10310429313709445,0.10310429313709445,-0.10310429313709445,-0.10310429313709445,-0.10310429313709445,0.10310429313709445,0.0
2025-08-04,0.0,-0.10730077426829954,-0.10730077426829954,-0.10730077426829954,0.10730077426829954,-0.10730077426829954,-0.10730077426829954,-0.10730077426829954,0.10730077426829954,0.0
2025-08-05,0.0,0.11563368904806018,0.11563368904806018,0.11563368904806018,-0.11563368904806018,0.11563368904806018,-0.11563368904806018,0.11563368904806018,-0.11563368904806018,0.0
2025-08-06,0.0,0.10068826756510885,0.10068826756510885,0.10068826756510885,-0.10068826756510885,0.10068826756510885,-0.10068826756510885,0.10068826756510885,-0.10068826756510885,0.0
2025-08-07,0.0,-0.09671997986560699,-0.09671997986560699,-0.09671997986560699,0.09671997986560699,-0.09671997986560699,-0.09671997986560699,-0.09671997986560699,0.09671997986560699,0.0
2025-08-08,0.0,0.10996385092961246,0.10996385092961246,0.10996385092961246,-0.10996385092961246,0.10996385092961246,-0.10996385092961246,0.10996385092961246,-0.10996385092961246,0.0
2025-08-11,0.0,0.11951558388006772,0.11951558388006772,0.11951558388006772,-0.11951558388006772,0.11951558388006772,-0.11951558388006772,0.11951558388006772,-0.11951558388006772,0.0
2025-08-12,0.0,0.11724801558750947,0.11724801558750947,0.11724801558750947,-0.11724801558750947,0.11724801558750947,-0.11724801558750947,0.11724801558750947,-0.11724801558750947,0.0
2025-08-13,0.0,0.10920780894606058,0.10920780894606058,0.10920780894606058,-0.10920780894606058,0.10920780894606058,0.10920780894606058,0.10920780894606058,-0.10920780894606058,0.0
2025-08-14,0.0,-0.10728325674138524,-0.10728325674138524,-0.10728325674138524,0.10728325674138524,-0.10728325674138524,0.10728325674138524,-0.10728325674138524,0.10728325674138524,0.0
2025-08-15,0.0,0.10728119452282325,0.10728119452282325,0.10728119452282325,-0.10728119452282325,0.10728119452282325,-0.10728119452282325,0.10728119452282325,-0.10728119452282325,0.0
2025-08-18,0.0,-0.10271253995727081,-0.10271253995727081,-0.10271253995727081,0.10271253995727081,-0.10271253995727081,0.10271253995727081,-0.10271253995727081,0.10271253995727081,0.0
2025-08-19,0.0,0.11101154486504022,0.11101154486504022,0.11101154486504022,-0.11101154486504022,0.11101154486504022,-0.11101154486504022,0.11101154486504022,-0.11101154486504022,0.0
2025-08-20,0.0,-0.10556741490411514,-0.10556741490411514,-0.10556741490411514,0.10556741490411514,-0.10556741490411514,0.10556741490411514,-0.10556741490411514,0.10556741490411514,0.0
2025-08-21,0.0,-0.11557535860878049,-0.11557535860878049,-0.11557535860878049,0.11557535860878049,-0.11557535860878049,0.11557535860878049,-0.11557535860878049,0.11557535860878049,0.0
2025-08-22,0.0,-0.0823483283766112,-0.0823483283766112,-0.0823483283766112,0.0823483283766112,-0.0823483283766112,0.0823483283766112,-0.0823483283766112,0.0823483283766112,0.0
2025-08-25,0.0,0.10843757439500101,0.10843757439500101,0.10843757439500101,-0.10843757439500101,0.10843757439500101,-0.10843757439500101,0.10843757439500101,-0.10843757439500101,0.0
